,name,speech,session,id
3943,Lawrence Stranghoener,"[""Thank you, Christine. Good morning, all. As many of you know, this is Christine's last earnings call, and I'm sure she'll miss them. Christine has led our IR function now for more than the three years she was originally asked to serve and will be rotating soon to a new role. Christine significantly enhanced our IR program, and we are grateful for her contributions. Joining us as our new Vice President of Investor Relations is Laura Gagnon. Laura brings a wealth of IR and related experience to us most recently at Ameriprise where she established the IR function following that company's spin-off from American Express."", ""Now let's turn to Slide 5. The long-term fundamentals for our business are outstanding, and we are effectively executing against our strategic priorities, which are aligned with this outlook. Yesterday, we reported record third quarter earnings with strong results in both of our business segments. As the leading producer of Potash and Phosphate, there is no company better positioned than Mosaic to capture the growth in crop nutrient markets."", 'Now let me highlight our financial results. As you can see on the slide, net earnings were $542 million or $1.21 per share compared to $222 million or $0.50 per share a year ago. We generated $366 million in operating cash flow this quarter and funded $312 million in capital expenditures, with the bulk of this going toward our Potash expansions. Gross margin was a record for any quarter at 39%, driven by outstanding market fundamentals and effective execution.', 'Our Phosphate business segment had an exceptional quarter. As summarized on Slide 6, we generated $372 million in operating earnings compared to $53 million a year ago. Gross margin improved to 31%, up from 11% a year ago and 24% last quarter. The improvement in third quarter operating earnings was primarily due to significantly higher selling prices, partially offset by higher raw material costs. Our focus on operational excellence contributed to our outstanding performance, particularly in mining. Mining production exceeded tonnage in the year-ago quarter by 10% due to better mining performance this quarter and the impact of mining curtailments in the year-ago quarter.', 'Our Potash segment also showed strong results in the third quarter. Potash operating earnings were $414 million, up about $90 million from last year as highlighted on Slide 7. This improvement was primarily due to the favorable effect of higher production volumes, increased selling prices and insurance recoveries. Compared to the second quarter, operating earnings, excluding discrete items, improved 49% as we began to realize MOP price increases announced last fall. Even though we continue to run our Potash mines at high rates to meet healthy demand, our Potash inventories remain low and are expected to remain so through the summer when we perform our usual turnarounds.', 'There were a couple of specific items to mention this quarter. Other operating income includes about $40 million or $0.07 per share for insurance recoveries, primarily in the Potash segment. And as previously announced, we redeemed $455 million aggregate principal amount of our 2014 senior notes. We recorded non-operating expense of $19 million or $0.03 per share in connection with this redemption. This was an opportunistic use of cash offering significant interest savings.', 'Now let me shift to financial guidance as summarized on Slide 8. We expect to finish this fiscal year on a strong note. For our fourth quarter, we estimate total Phosphate sales volumes of 2.5 million to 2.9 million tonnes. We expect an average DAP selling price in the fourth quarter of $560 to $590 per tonne. To meet continued high demand, we expect to operate our North American Phosphate plants in excess of 85% of granulation capacity. Tight market conditions for raw materials will likely pressure fourth quarter Phosphate gross margin compared to the third quarter. We have included a sensitivities chart in the appendix to our slide presentation that you might find helpful, particularly as it relates to sulfur and ammonia cost movements.', 'We expect continued improvement in our Potash segment due to strong demand and tight supply. For the fourth quarter of fiscal 2011, we estimate total Potash sales volumes of 1.9 million to 2.2 million tonnes and an average MOP selling price of $385 to $415 per tonne. Note that we have sold the majority of our Potash for the North American spring season. We expect to run our Potash mines for the fourth quarter in excess of 90% of operating capacity. There are no changes to our financial guidance on capital expenditures, resource taxes, SG&A or our effective tax rate for fiscal 2011. We are making great progress on our Potash expansions with the first tonnes available from these expansions in 2012. Our projects generally are on time, on scope and on budget.', 'Now let me provide you with a brief update on the situation at our South Fort Meade mine. As many of you know, last July, we appealed the issuance of a preliminary injunction related to this mine. Writs have long been filed and oral arguments are scheduled for next week with the 11th Circuit Court of Appeals. Our assessment remains the same. We believe this permit was exhaustively reviewed and validly issued by the Army Corps of Engineers. In the meantime, we have maintained our finished phosphate production at optimal levels since last summer as a result of our successful mitigating actions. These actions include exceptional mining performance at our other mines, a partial settlement in the South Fort Meade litigation, drawing down existing rock inventories, sourcing rock from our Miski Mayo joint venture and as needed, supplementing purchases of phosphate rock from third parties.', ""We continue to evaluate mining alternatives beyond this fiscal year, consistent with the District Court's order and the law. Depending on how long it takes to hear from the 11th Circuit, this may include mining in certain upland-only areas of our South Fort Meade tracts. In the interim, we may see a slightly higher average phosphate rock cost. Our operations at South Fort Meade together with other mitigation efforts are not expected to have a material impact on Mosaic's finished phosphate production through calendar 2011. We will continue to provide updates on South Fort Meade as may be warranted in the future."", ""Before we hear from Jim, let me finish with an update on the Cargill split-off transaction. In January, we announced an agreement to distribute Cargill's approximate 64% stake in Mosaic to Cargill's stockholders and debt holders in a complex transaction. Details are available in our SEC filings, and you should feel free to call us with any questions."", 'We are working through SEC comments related to the draft proxy and registration statement filings. Once completed and effective, we will issue the proxy statement and hold a special shareholder meeting to take a vote on the transaction. We expect to hold this meeting in the second calendar quarter depending upon completion of the SEC review process. Assuming shareholder approval in this time frame, the transaction closing and initial offering of shares should also occur in the second calendar quarter.', ""As you have heard from us before, we are excited about becoming a fully independent company. Though this transaction has no material impact on Mosaic's operations, we expect it will allow us additional strategic and financial flexibility. Our public float will also increase, making our stock eligible for the S&P 500 Index and allow us to control our own destiny as one of the world's preeminent crop nutrition companies without the inherent complexities of having a majority stockholder. With the balance sheet that we have built during the last several years, we are well positioned to deliver value to our shareholders in the years ahead."", ""With that, I'll turn the call over to Jim.""]",management_discussion,MOS_30878
3944,James Prokopanko,"[""Thanks, Larry. This has been another great quarter, and I'm proud and grateful for all that the Mosaic team has accomplished. Before we take your questions, I'd like to provide an overview of some of the factors we are watching that could potentially impact the crop nutrient markets. I will then finish with a recap of our strategic priorities."", 'We are watching the number of items as listed on Slide 10. The first key item we are watching is agricultural commodity markets. Outstanding underlying industry fundamentals remain intact despite recent political unrest and the devastating earthquake and tsunami in Japan, which have roiled commodity markets. Farmers need to plant record acreage and reap ever-increasing yields in order to meet accelerating demand for grains and oilseeds. Grain and oilseed stock-to-use ratios are low, and commodity prices are hypersensitive to weather and demand developments.', 'Corn looks especially tight with less than two months of use estimated for the end of this crop year. This is the second lowest stock-to-use ratio since the early 1970s. The stock-to-use ratio was even lower if you exclude large strategic reserves held by China and India. Adding additional volatility to corn prices is speculation about the potential for large Chinese grain imports. With U.S. corn inventories at an all-time low, we need two years of bumper crops to move to more secure stock levels.', 'Weather continues to be a significant factor to watch. During this past year, extreme weather conditions have affected global grain and oilseed production. While we look forward to the North American spring season, we are mindful of potential weather delays such as wet field conditions. Wet fields may result in a late spring planting and could create logistics challenges for positioning crop nutrients.', ""Another key factor we are watching is supply uncertainty. In Phosphates, questions around the delay of the modern start up in Saudi Arabia, raw material uncertainty, changes in China's export duties, political unrest in North Africa and market concerns about permit litigation at our South Fort Meade mine have all contributed to tight market conditions."", 'In Potash, supply is tight as well. Increased supplies will be met with brownfield capacity additions. Our large Potash projects will play a significant role in meeting this demand. We believe brownfield projects currently underway are sufficient to supply robust demand growth over the course of this decade.', 'To some, the environment today may appear to be a repeat of the 2008 period. While we see some similarities, there are differences. While raw material supplies today are tight, we do not anticipate prices climbing to 2008 peak levels. In 2008, the supply chain pipeline was full. Today, that pipeline chain is lean. Dealers and farmers exhibit much more caution in their buying behavior today than they did in 2008.', 'As you can see in the chart on Slide 11, during the last cycle, the cost of crop nutrients relative to grain prices reached historically high levels. Now the relative cost is well within historic norms. Collectively, these factors paint a different and more sustainable picture than in 2008.', ""As can be seen in our results, successful execution of our strategic priorities is paying off. Mosaic's ability to supply the world's agricultural markets with a global scale, balanced portfolio of two vital crop nutrients is unparalleled in the industry. Mosaic's leadership in both Potash and Phosphates differentiates us from our peers, and the combination of these two strong businesses will continue to provide advantages in the years ahead."", 'Through the volatility of the markets we serve, we have created long-term value. Solid cash flow has allowed us to build one of the strongest balance sheets in the industry. We have demonstrated our willingness and ability to make investments, to divest non-strategic assets and to return cash to shareholders as appropriate.', ""The Cargill transaction is expecting us, to allow us to utilize our balance sheet more aggressively over time. Our strong cash position and significant mineral reserves give us the flexibility to continue our substantial investment in Mosaic's future growth. This fiscal year, we will spend over $700 million on our Potash expansions. Potash demand is growing, and we will add up to 5 million tonnes of capacity over the next decade to meet this demand."", 'Including reversion of the tolling agreement in Esterhazy, once complete, our peaking capacity will be nearly 17 million tonnes. In the future, we expect the higher sales volume from our Potash business to favorably contribute to a profitability and company valuation. Our expansions will ensure we continue to be one of the largest Potash companies in the world.', 'Our Phosphates business is producing exceptional results due to favorable market conditions and our focus on operational excellence. In fact, our year-to-date Phosphate operating profit exceeds our Potash operating profit. Mosaic is one of the lowest cost producers in the world, and we intend to maintain this advantage. We are reengineering processes, improving efficiencies and addressing supply chain opportunities.', ""Several other strategic priorities of our Phosphates segment are paying off. The realignment of our worldwide distribution and North American production assets a year ago is producing great results. No one can come close to Mosaic's scale or reach in global distribution. Our strategic investment in the Miski Mayo joint venture highlights our extensive resources and demonstrates our global scale and flexibility. Another highlight of our Phosphates segment is MicroEssentials. This premium product creates value for the farmer, for the dealer and for Mosaic. We are currently on pace to sell over 1 million tonnes of this product this fiscal year. And with growing demand, we are converting existing phosphate capacity for up to 2 million tonnes of MicroEssentials production annually."", 'Phosphate and Potash demand is strong. It is fully recovered from the decline of 2009 and is back on a solid growth path. We are forecasting Phosphate and Potash shipments to grow to record levels this year. We and other producers are running our mines and plants hard to keep up with this demand.', ""In closing, we're proud to be a leader in agriculture at a time when people around the world understand the importance of this industry and its attractive investment potential. We believe the crop nutrients sector provides the most direct exposure to favorable agricultural dynamics. Phosphate and Potash demand prospects are robust, driven by the need for farmers to plant record acreage and reap ever-increasing yields to meet accelerating grain and oilseed demand. Crop nutrients are essential to achieve needed productivity gains, and we are among the premier companies in this industry. By executing our cost-effective brownfield Potash expansions and strengthening our leading Phosphate position, we are creating shareholder value and delivering on our mission of helping the world grow the food it needs."", 'Back to you, Christine.']",management_discussion,MOS_30878
3945,Christine Battist,"[""We'd now like to open the call to your questions. [Operator Instructions] Simon, please open the phone line.""]",management_discussion,MOS_30878
3946,Operator,['[Operator Instructions] And your first question comes from the line of David Silver with Bank of America.'],question_answer,MOS_30878
3947,David Silver,"['I had a question I guess regarding the planned Cargill divestment. So in the remarks, you indicated that a transaction could happen ""during the second calendar quarter."" And I\'m just wondering if you could review what remaining steps or bottlenecks there might be, and I guess I\'m asking and my belief is maybe this happens very soon and that I don\'t believe that the SEC registration for this secondary offering would be as complicated, let\'s say, as an IPO or a transaction where you\'re changing the balance sheet, changing, diluting EPS, none of those complicating factors seem to be at play here. So could you just talk about the time line remaining to maybe that initial offering as you see it?']",question_answer,MOS_30878
3948,James Prokopanko,"[""I'm going to ask Larry Stranghoener to talk about some of the steps that we're pursuing at present.""]",question_answer,MOS_30878
3949,Lawrence Stranghoener,"[""Hi, David. Unfortunately, I can't say much more than what we said in our prepared comments about the deal because we are in the registration process with the SEC. So I'll simply repeat. We're going through SEC comments. We believe we will work successfully through those and get this transaction done in the second calendar quarter. As you could imagine, we're motivated to move just as quickly as we can. And so we're hopeful, and we expect to accomplish this in the second calendar quarter. And beyond that, David, we just can't provide any more color or commentary.""]",question_answer,MOS_30878
3950,David Silver,"['So other than the registration statement, are there other significant bottlenecks that you could just qualitatively mention or no?']",question_answer,MOS_30878
3951,Lawrence Stranghoener,"[""I don't know that I'd characterize anything as a bottleneck. But you will recall this is a very complex transaction that has many different facets to it, and so there are lots of different things we need to work through internally, as well as externally with the SEC as an example. So I would just characterize it as things running their course as we expected to them to run. And in our view, we're very much on track with a second quarter timetable.""]",question_answer,MOS_30878
3952,Operator,['Your next question comes from the line of P.J. Juvekar with Citi.'],question_answer,MOS_30878
3953,P.J. Juvekar,"['Given the robust outlook for your customers and growers, I was wondering why your volumes were at the low end of your own expectations for the quarter. Was there a timing issue in the quarter?']",question_answer,MOS_30878
3954,James Prokopanko,"[""Good day, P.J., it's Jim here. The two elements I'd say contributed to the Phosphate number. It was within the range that we forecasted. First, we had some -- a couple vessels which cannot easily happen were deferred from the third quarter into the fourth quarter, either the logistics bottleneck, port bottleneck, something of that sort. So it's just a couple vessels at the end of the quarter. The other element is that we made some economic decisions. Do we pursue volume or do we pursue maximized gross margins? And we made the choice to go for better gross margins, and we're pleased with what we have. We have a record profit in Q3, and it worked out well.""]",question_answer,MOS_30878
3955,Operator,['Your next question comes from the line of Don Carson with Susquehanna Financial Group.'],question_answer,MOS_30878
3956,Donald Carson,"[""Jim, a question on Potash. You mentioned that you thought brownfield expansions would be sufficient to satisfy demand for the balance of this decade. But we've seen some new projects, K+S buying Potash One and talking about building a solution mine in Saskatchewan, BHP perhaps going ahead and then EuroChem appears to be proceeding as well. So what would be your view of Potash pricing if some of these greenfield operations were to start up, recognizing that they'll take us several years to get underway?""]",question_answer,MOS_30878
3957,James Prokopanko,"[""Well, now there's a lot of interest, a bit of a gold rush to the Potash fields in Saskatchewan and other places in the world. Our view is unchanged. Brownfield is by far the most economic way at present to go forward. Brownfields in our case requires something in the range of $300 a tonne to generate the kind of returns we're looking for, and the greenfield is going to be double that. And so the economic wisdom of starting up a greenfield in this decade just is beyond my thinking. You are going to need $600 to justify that investment, and with the brownfields that are on the drawing board now, a greenfield, perhaps a solution mine in South America, that will take care of the demand growth for this decade. I can't explain what's going to justify somebody else going forward, but it's going to take the $600. And it's going to take, as you pointed out, considerable period of time to get a new mine up and operating. Our estimate is at least five years. Include all the infrastructure, permitting and all that goes with it, it could be as long as seven years. So that will get us into that just about the next decade. So presently, I think we're going to have a solid supply-demand scenario that justifies brownfields. I don't see greenfields being justified on economics just yet.""]",question_answer,MOS_30878
3958,Operator,['Your next question comes from the line of Vincent Andrews with Morgan Stanley.'],question_answer,MOS_30878
3959,Vincent Andrews,"[""My question is maybe you guys could give a little color around the Indian Potash negotiation. I guess kind of really what I'm wondering is sort of what the thinking is going to be behind accepting either a six-month or 12-month contract, and how should we be thinking about or reading across the PhosChem contract, which I guess was for 12 months in phosphate? Does that imply that we're likely to see a 12-month contract with India? I guess my question is, is it seems like the follow-on implications to the back half of the year contract with China are probably pretty large relative to what winds up happening with Canpotex in India.""]",question_answer,MOS_30878
3960,James Prokopanko,"[""Sure, Vincent. Well, I'm not sure anything's going to happen until the World Cup Cricket match is over in India. Once that's done, which I think is in a week or two, what we've seen is Indian buyers focused on phosphate and nitrogen purchases going forward. So now that those have been pretty much put to bed, and I'll say the PhosChem contract was for April through September period, 1 million tonnes, so what can we conclude is that I think the world's looking at and ourselves as a supplier looking at shorter contract periods with a stronger markets that we're seeing. And I don't know that you can conclude anything basis on pricing from what's happened on Phosphate. You'd have to look at the Potash marketplace, and the most recent indicator is a deal that was published and announced in Brazil, where some Russian, Belarusian producers have made a sale, I think it was 520 CFR. So you're seeing the Potash market continue to firm. There's been a question I'll ask it before it's asked or answer it before it's asked, what's happening with the spread between domestic and international pricing on Potash? And with this 520, that's approximately $50 increase in reduction in the spread between domestic and North American and international prices. So I see it strengthening market. I see it’s likely shorter time periods, and attention I expect will now turn by -- the Indians will turn their attention to Potash now that they have phosphate and some nitrogen purchased.""]",question_answer,MOS_30878
3961,Operator,['Your next question comes from the line of Mark Connelly with CLSA.'],question_answer,MOS_30878
3962,Shiv Puri,"['This is actually Shiv Puri calling in for Mark. I was wondering if you could give us an update on the brine flow in Esterhazy, and what it was like relative to historical?']",question_answer,MOS_30878
3963,James Prokopanko,"[""Sure. I'll have Joc O'Rourke, our Executive Vice President of Operations, will speak to that.""]",question_answer,MOS_30878
3964,James O'Rourke,"[""Hello, Mark. The brine flow has been as we always have said I guess, within historic levels. We continue to manage it effectively. There really is nothing new that we could say about brine flow. It's as good as it's ever been. It's certainly in historic range. So we really have no update beyond what we've told you before.""]",question_answer,MOS_30878
3965,Operator,['Your next question comes from the line of Lindsay Drucker Mann with Goldman Sachs.'],question_answer,MOS_30878
3966,Lindsay Drucker Mann,"[""Good morning, everybody. I was just -- I had a quick question on the operating rates you anticipate for Phosphate and Potash. And first is, what would actually be the maximum rate that you could run your mines versus the north of 85% and north of 90% that you guys see for next quarter? And second, is the fact that you're not running Phosphate more aggressively a reflection of perhaps some bottlenecks in your rock supply or a view that you would like to forgo some less profitable sales, just curious why you're not maxing that out given the robust global demand backdrop you talked about.""]",question_answer,MOS_30878
3967,James Prokopanko,"[""Lindsay, it's Jim here. We look at maximum operating rates at pretty much at a 90% of nameplate capacity. We have turnarounds and this is pretty much a standard in the industry, of turnarounds in Potash. You can have a mine and a mill down for as long as a month. You have unexpected outages and days lost here and there through a variety of things, power interruptions and so on. So 90% is effectively 100%, and we may have the days or weeks where you're running at 92%, 93%, but we expect that the average for the year is, with things running very well, is at 90%. And we're approaching those numbers now. Why haven't we been hitting 90% all the way through? It's been a matter of ramping up to those kind of levels. This market has really come alive in the last four months where the pipeline has really been opened to recharging and filling the warehouses. So we are pressing on the accelerator as fast as the market will take it, and we are now in this quarter producing all that we can move and sell to both in Potash and Phosphate.""]",question_answer,MOS_30878
3968,Operator,['Your next question comes from the line of Michael Piken with Cleveland Research.'],question_answer,MOS_30878
3969,Michael Piken,"['Hi, I just wanted to touch a little bit more on your Phosphate cost structure for the past quarter, and just wondering in the third quarter results, I mean, how much of the rock that you guys use was imported versus vertically integrated rock? And kind of going forward, if there were any sort of disruption and you need to rely more on imported rock like how much would that change your cost structure?']",question_answer,MOS_30878
3970,James O'Rourke,"[""Hello, Joc O'Rourke here. I'll answer that question. Basically, our main source of rock has been and continues to be our Florida rock as it will for the long term. We've supplemented, and I think we've been publicly stated we will at full capacity take about 1.3 million tonnes per year from Miski Mayo. The South Fort Meade represents approximately 3 million to 5 million tonnes depending on the time. But we have lots of inventory in Florida for at least to the end of calendar '11. So our reliance on external rock is pretty limited, and I would say definitely less than 10% of the total. And you can work out the cost on that based on world market prices.""]",question_answer,MOS_30878
3971,Operator,['Your next question comes from the line of Edlain Rodriguez with Gleacher & Company.'],question_answer,MOS_30878
3972,Edlain Rodriguez,"['A quick question on the PhosChem deal again. So can you talk about who was pushing for the six-month contract? I mean, was it PhosChem or the Indians? And can you talk about the pros and cons of a shorter deal, yes, as it compared to the usual one-year deal?']",question_answer,MOS_30878
3973,James Prokopanko,"[""I'm not going to get into the confidentiality aspects of the deal, who was asking for what. There's pros and cons of six months for, depending if you're a buyer or a seller. Our view is that we're in a strong strengthening crop nutrient marketplace. We see the potential for upside pricing here as well, there's some risk that goes with longer-term contracts in terms of raw material ingredients of the sulfur, the ammonia. We buy our sulfur on a month-to-month basis. We manufacture about 1/3 of the sulfur we consume, 1.5 million tonnes. We produce 500,000, so we're open to ammonia price risk, as well as sulfur, which is purchased on a quarterly basis. And so given what we have in inventories with what we have contracted, we are comfortable going out six months and locking in a price on that, and we think it was the best approach as the producer of the product to limit it to a six-month contract period.""]",question_answer,MOS_30878
3974,Operator,['Your next question comes from the line of Fai Lee with RBC Capital Markets.'],question_answer,MOS_30878
3975,Fai Lee,"[""Just have a question regarding some commentary I guess, Jim, you've made to the media regarding the Potash mining. I think you mentioned some operational problems to Reuters about hitting some salt seams, and just wondering if that's going to carry on into Q4 and what impact that had in Q3?""]",question_answer,MOS_30878
3976,James Prokopanko,"[""Yes, Fai, the comment I made is just broadly the Phosphate we've been firing on absolutely all cylinders. Things have been really working well in both our mining and processing, chemical processing of the finished product. In Potash, we've had a few fits and starts in the minor things in the Potash operations. We hit a salt seam at one of our mines and so that reduces the productive capacity of the mine and extracting potassium chloride, which caused us some minor delays in our shipping. We're current on all shipping as of this month. We're producing at our expected capacities for the month. We dug into inventory to make up for some of the slippage that we had in mining. But it was a matter that this is a business that 10 or 12 months ago we were running at 40% capacity. The market picked up demand pace, and you hit on the accelerator and we have to get back up to 90% in a very short order, and so we had a few little sputters. They were minor. We believe they're behind us, and we will run our operations at closer to that 90% capacity going forward.""]",question_answer,MOS_30878
3977,Operator,['Your next question comes from the line of Ben Isaacson with Scotia Capital.'],question_answer,MOS_30878
3978,Dean Groff,"['This is Dean Groff stepping in for Ben Isaacson. Just quickly relating to your rock supply, could you provide an update as to the commissioning, how advanced Bayóvar is right now? And also, if you see rock from Vale or Mitsui 65% stake available to you?']",question_answer,MOS_30878
3979,James O'Rourke,"[""Joc O'Rourke to answer that question again. The commissioning of the Bayóvar project or Miski Mayo joint venture was meant to occur over about a year and a half, two years for the main part. We're pretty much right on track with that. The project's been quite successful, and we should hit our strides pretty quick here in the next couple of months as per our original schedule. Of course, that's Vale is the operator of that project and more detail of that probably should be a Vale question, not a Mosaic. And sorry, there was a second part of the question...""]",question_answer,MOS_30878
3980,James Prokopanko,"[""The second part of the question I think is based -- is with respect to the ownership structure. I'm sorry, my mic wasn't on. The second part of the question was with respect to the ownership structure, and do we look forward to any changes in that? And the answer is no, we don't. Not at the current time. We've got a very effective partnership with Vale and Mitsui. It's working well. We expect it to continue to work well. Obviously, if in the future, either one of those parties is looking to exit the investment, it would be of interest to us. But that's not in the cards at this point in time, certainly.""]",question_answer,MOS_30878
3981,James O'Rourke,"['And I think possibly the other aspect that you may have been asking was, are we buying from Vale and Mitsui? And yes, from time to time we have bought from Vale and Mitsui to satisfy that incremental requirement.']",question_answer,MOS_30878
3982,Operator,['Your next question comes from the line of Jacob Bout with CIBC.'],question_answer,MOS_30878
3983,Jacob Bout,"[""Hoping we get an update on the Esterhazy tolling arrangement. And then maybe as a part B to the question, maybe comment a bit on the expansion plans at Esterhazy, where things stand with K3. And can you give us an update on how much you think it's going to cost to sink a shot at K3?""]",question_answer,MOS_30878
3984,James Prokopanko,"[""And I'm going to ask Rich Mack, who's traveling and is joining us by teleconference, and we'll see how that works. And second part, I'll ask Joc to speak to the proceeding of the shaft sinking in the K3 Esterhazy. Rich, are you there?""]",question_answer,MOS_30878
3985,Richard Mack,"[""I am here, Jim. And Jacob, with respect to the PCS tolling arrangement, as we've indicated before, it's our expectation that we will have satisfied our obligations under that contract in the June 2011 time frame. And as you know, we're currently in litigation on this dispute in Saskatchewan. I think the next upcoming event on that will be establishment of when the trial will occur. And right now, we believe that the trial will be set likely for some time in the last quarter of this calendar year or perhaps the first quarter of 2012. Obviously, if the parties could come to some resolution on this, I think it would be in the best interest of everybody and obviously, I think we all would prefer that. But to date, the gap is still far apart, and we expect that we will head towards a trial later in the year. With that, Jim, I'll turn it back to you.""]",question_answer,MOS_30878
3986,James O'Rourke,"[""Okay, so in terms of the expansions, the K3 freeze holes have been drilled. So we are definitely moving forward on that on a good path. We are awaiting a couple of permits that we need to get before we start freezing, but we will be starting freezing very soon. And so that project will occur. Over the next three to five years, we’ll actually sink that shaft for the K3. In terms of the other expansions, they're going on schedule essentially and start coming into production mid to late 2012 starting with the Esterhazy. In terms of the cost, we have I think previously stated our costs on average or about a $1,000 per capacity tonne. And you could look at the shaft sinking as being on the higher side of that cost range. But that's pretty much where we see the cost of these expansions. So three to five years to sink the shaft, probably seven years to actually get it into production and in the cost range of $1,000 a tonne for all of our projects.""]",question_answer,MOS_30878
3987,Operator,['Your next question comes from the line of Mark Gulley with Soleil Securities.'],question_answer,MOS_30878
3988,Mark Gulley,"[""With respect to Phosphates, you talked about the robust market's high operating rates. But Larry, you had also talked about maybe some gross margin pressure in the fourth fiscal quarter because of raws, so can you kind of help me reconcile perhaps you're cautioning it may not be able to pass on those higher raw material costs in this fourth quarter?""]",question_answer,MOS_30878
3989,Lawrence Stranghoener,"[""Mark, I made those comments in the context of a great third quarter performance where we had gross margins above 30% in Phosphate. And we simply don't look for something quite that strong in the fourth quarter. As indicated in our guidance, we do expect phosphate prices to be increasing fourth quarter versus third quarter. We think that raw material costs will likely increase by a somewhat higher percentage than prices will increase during the quarter. And so the end result is the likelihood of a gross margin that will be somewhere in between I suspect the second quarter level and the third quarter level. So we're not trying to signal anything dramatic. We're just trying to send a slight cautionary tone about rising raw material costs that might, at least for this coming quarter, outstrip price increases.""]",question_answer,MOS_30878
3990,Operator,"['Your next question comes from the line of Benjamin Fadi with Stifel, Nicolaus.']",question_answer,MOS_30878
3991,Fadi Benjamin,"[""I just wanted to ask you if you could help me reconcile the gap difference in Potash prices between what's being posted by others in the industry and your guidance.""]",question_answer,MOS_30878
3992,James Prokopanko,"[""Benjamin, it's Jim. The difference from our Q4 versus what's posted is what you're seeing in our forecast is the sales that have been put on our books anywhere from last week to much of it could be three and four months ago, where we have a sale made committed to prices that were posted two and three months ago for shipping in this quarter. So it's going to take, as is typical, anywhere from eight weeks to 12 weeks to get product positioned and shipped if it's coming from our facilities, from our mines. So it's just a matter of the actual posted realized prices lag, what you see on the listed prices. So it's just a matter that in the next three months, we'll start seeing actually prices earned approach what is posted in the various trade journals.""]",question_answer,MOS_30878
3993,Operator,['Your next question comes from the line of Fai Lee with RBC Capital Markets.'],question_answer,MOS_30878
3994,Fai Lee,"[""I just have a follow-up question. Joc, I think you mentioned that you have enough inventory on the phosphate rock side until the end of the calendar year '11. Is that reflecting I guess mining in the uplands area, and do you need approval I guess to mine in the uplands area?""]",question_answer,MOS_30878
3995,James O'Rourke,"[""All right. Joc here again. The statement I made was if we are unable to continue with South Fort Meade after June, which we don't think is probably -- the probable scenario necessarily, but if that happens, which is our worst case scenario, we have sufficient rock inventory in Florida with the addition of our Bayóvar rock to keep us going to the end of the calendar year '11. So the uplands area mining that Larry suggested or any of the favorable outcomes on the court case would be incremental to that. So we've only expressed the worst case scenario in that.""]",question_answer,MOS_30878
3996,Fai Lee,"['Okay, great. And do you need approval, sorry?']",question_answer,MOS_30878
3997,Richard Mack,"[""Fai, this is Rich Mack. Uplands mining, keep in mind the Army Corps permit relates to federal wetlands, and so as long as you're not touching any of the wetland areas, there is no permit or other approval required beyond those what we currently have to engage in upland mining.""]",question_answer,MOS_30878
3998,Operator,['Your next question comes from the line of Jacob Bout with CIBC.'],question_answer,MOS_30878
3999,Jacob Bout,"[""Just a follow up in the Esterhazy tolling arrangement. In June 2011, what happens at that point if there's no settlement? And then just a follow up on the K3, what is the size of the -- what's the hoisting capacity going to be of K3?""]",question_answer,MOS_30878
4000,James Prokopanko,"[""Jacob, it's Jim. The June 11 is where our calculations show that we are concluded our obligations to the other party. We're not declaring what it is we will or what we won't do at that time. It's a matter under litigation. We're talking to the other party. So there's months yet to go before the final conclusion is drawn. I'm going to ask Joc to speak to the second question.""]",question_answer,MOS_30878
4001,James O'Rourke,"[""Hello, Jacob. The question on the capacity of the Esterhazy K3 hoist, we'll be setting up the K3 hoist to hoist in the range of 3.5 million to 6 million tonnes of ore per year in the first instance. But, of course, because it is a mitigation project as well, it will be expandable to the equivalent of 7 million tonnes of finished product or let's say 21 million tonnes of ore per annum.""]",question_answer,MOS_30878
4002,Operator,['Your next question comes from the line of David Silver with Bank of America.'],question_answer,MOS_30878
4003,David Silver,"[""Larry or Joc, I was hoping to follow up I guess on your earlier comments about, I guess Jim's comment about effective operational execution this quarter. And I noticed that if I look at your Potash segment and if I strip out the resource taxes and the DD&A and kind of work to a cash conversion cost kind of number or cash production cost, it's about as low as it's been in several years. So I was wondering if you could just highlight, are there some techniques or are there some issues that you're handling differently now that, that account for the very efficient results you've been producing? And then could you also just remind us, you did mention some insurance recoveries this quarter. Have you received the full amount of those or might there be a knock-on effect in future periods?""]",question_answer,MOS_30878
4004,Lawrence Stranghoener,"[""Okay. First, the question of the cost, and one of the things we have said in the past and I would continue to say is we are running at very high historic rates. So our -- and our marginal cost of production are quite low. So that in itself drives a much lower cost of production than if we were running at 60% or 70% or 40% like last year. But further to that in both our Phosphate and Potash segment, we have taken a view that we're going to work extremely hard to lower that overall cost base the long term to maintain our industry position. And that goes from everything from how we purchase using our major size as a company overall to drive better purchases for both our Phosphate and Potash segment. We're doing some efficiencies in terms of how we do our maintenance. So all of those things that we would call normal operational excellence, we’ve really been pushing now for a couple of years, and I think they're starting to pay some dividends.""]",question_answer,MOS_30878
